glider_time,sensor_time,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Status Flags,Enclosure Press Ave,Enclosure Temp Ave,Enclosure RH Ave,PCB Temp Ave,Zero Temp Ave,Zero Temp SD,Zero Press Ave,Zero Press SD,Zero CO2 Ave,Zero CO2 SD,Zero RH Ave,Zero RH SD,Zero RH Temp Ave,Zero RH Temp SD,Zero Raw 1,Zero Raw 2,Span Pump On Temp Ave,Span Pump On Temp SD,Span Pump On Press Ave,Span Pump On Press SD,Span Pump On CO2 Ave,Span Pump On CO2 SD,Span Pump On RH Ave,Span Pump On RH SD,Span Pump On RH Temp Ave,Span Pump On RH Temp SD,Span Pre Temp Ave,Span Pre Temp SD,Span Pre Press Ave,Span Pre Press SD,Span Pre CO2 Ave,Span Pre CO2 SD,Span Pre RH Ave,Span Pre RH SD,Span Pre RH Temp Ave,Span Pre RH Temp SD,Span Pre Raw 1,Span Pre Raw 2,Span Post Temp Ave,Span Post Temp SD,Span Post Press Ave,Span Post Press SD,Span Post CO2 Ave,Span Post CO2 SD,Span Post RH Ave,Span Post RH SD,Span Post RH Temp Ave,Span Post RH Temp SD,Span Post Raw 1,Span Post Raw 2,EQ Pump On Temp Ave,EQ Pump On Temp SD,EQ Pump On Press Ave,EQ Pump On Press SD,EQ Pump On CO2 Ave,EQ Pump On CO2 SD,EQ Pump On RH Ave,EQ Pump On RH SD,EQ Pump On RH Temp Ave,EQ Pump On RH Temp SD,EQ Temp Ave,EQ Temp SD,EQ Press Ave,EQ Press SD,EQ CO2 Ave,EQ CO2 SD,EQ RH Ave,EQ RH SD,EQ RH Temp Ave,EQ RH Temp SD,EQ Raw 1,EQ Raw 2,Air Pump On Temp Ave,Air Pump On Temp SD,Air Pump On Press Ave,Air Pump On Press SD,Air Pump On CO2 Ave,Air Pump On CO2 SD,Air Pump On RH Ave,Air Pump On RH SD,Air Pump On RH Temp Ave,Air Pump On RH Temp SD,Air Temp Ave,Air Temp SD,Air Press Ave,Air Press SD,Air CO2 Ave,Air CO2 SD,Air RH Ave,Air RH SD,Air RH Temp Ave,Air RH Temp SD,Air Raw 1,Air Raw 2,Zero Cal K,Span Cal K,Ocean CO2 Ave,Atmosphere CO2 Ave,PH Int,PH Ext,FET Temp,FET Voltage Int,FET Voltage Ext,Voltage Thermistor,Supply Voltage,Supply Current,Enclosure RH,SeaFET Status,CTD Temp,CTD Conductivity,O2 Phase Delay,O2 Therm Voltage,O2 Calculated,O2 Temp
2026-08-16 03:55:40,16-08-2026 03:41:37,2026,8,16,3,41,37,-3803.6672,1135.4176,8192,101.98,21.4,61.2,27.6,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,39.71,0.01,1132.37,4.67,42.6,0.02,28.16,0.013,51.42,0.003,39.77,0.01,1132.08,6.92,42.7,0.02,28.17,0.011,3716502,5216387,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1139.58,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 03:55:54,16-08-2026 03:13:00,2026,8,16,3,13,0,-3804.752,1134.6848,10240,101.97,21.36,61.3,27.6,51.42,0.004,39.08,0.01,1132.44,5.67,42.5,0.02,28.0,0.015,3721567,5217110,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,39.7,0.01,1132.39,5.07,42.7,0.02,28.11,0.01,51.42,0.003,39.77,0.01,1132.08,6.96,42.7,0.02,28.11,0.012,3716620,5216493,51.42,0.004,39.06,0.01,1133.38,8.46,42.6,0.02,28.03,0.014,51.42,0.003,39.13,0.01,1133.51,6.8,42.6,0.03,28.04,0.012,3720910,5216906,1.02,0.7,1139.58,1141.14,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 04:09:32,16-08-2026 03:56:37,2026,8,16,3,56,37,-3803.112,1135.8368,8192,102.01,21.47,61.2,27.7,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,39.97,0.01,1132.44,5.52,42.6,0.02,28.23,0.012,51.42,0.004,40.03,0.01,1132.01,6.17,42.6,0.02,28.23,0.012,3714762,5216350,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1139.46,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:10:30,16-08-2026 06:52:26,2026,8,16,6,52,26,-3756.3504,1140.0128,8192,102.07,21.81,61.2,28.1,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,41.43,0.01,1088.42,4.96,42.7,0.02,28.48,0.013,51.42,0.003,41.5,0.01,1088.28,4.76,42.7,0.02,28.49,0.015,3711742,5215806,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1095.2,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:12:04,16-08-2026 06:37:26,2026,8,16,6,37,26,-3756.8648,1139.7408,8192,102.07,21.8,61.2,28.1,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,41.02,0.02,1085.27,6.56,42.7,0.02,28.48,0.012,51.42,0.003,41.1,0.01,1084.91,4.54,42.7,0.02,28.48,0.013,3715146,5216107,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1091.87,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:12:41,16-08-2026 06:08:50,2026,8,16,6,8,50,-3757.8688,1139.1232,10240,102.08,21.78,61.2,28.1,51.42,0.004,40.91,0.01,1071.35,5.72,42.6,0.02,28.46,0.013,3718713,5216291,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,40.87,0.01,1081.75,5.36,42.7,0.02,28.46,0.013,51.42,0.004,40.93,0.01,1082.39,6.37,42.7,0.02,28.47,0.013,3716747,5216242,51.42,0.004,40.46,0.01,1074.85,6.5,42.6,0.03,28.45,0.012,51.42,0.004,40.54,0.01,1075.32,5.3,42.6,0.02,28.46,0.012,3720471,5216317,1.02,0.7,1089.36,1082.3,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:20:30,16-08-2026 05:53:50,2026,8,16,5,53,50,-3758.4032,1138.768,8192,102.06,21.75,61.2,28.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,40.99,0.01,1109.1,5.32,42.7,0.02,28.45,0.011,51.42,0.003,41.08,0.01,1108.52,5.29,42.7,0.02,28.45,0.011,3711593,5216325,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1115.64,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:22:14,16-08-2026 05:38:50,2026,8,16,5,38,50,-3758.9856,1138.4256,8192,102.07,21.75,61.2,28.1,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,40.59,0.01,1106.22,5.1,42.7,0.02,28.44,0.012,51.42,0.004,40.65,0.01,1106.47,4.68,42.7,0.03,28.44,0.012,3714648,5216254,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1113.65,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 07:27:25,16-08-2026 05:10:13,2026,8,16,5,10,13,-3800.1288,1137.6928,10240,102.07,21.74,61.2,28.1,51.42,0.003,40.11,0.01,1097.29,6.13,42.5,0.02,28.4,0.014,3719534,5216113,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,40.37,0.01,1104.09,6.75,42.7,0.02,28.43,0.014,51.42,0.004,40.44,0.01,1104.63,4.78,42.7,0.02,28.43,0.012,3716227,5216081,51.42,0.004,39.87,0.01,1099.48,7.05,42.6,0.02,28.41,0.013,51.42,0.004,39.94,0.01,1100.04,5.93,42.6,0.02,28.41,0.011,3720288,5216215,1.02,0.7,1111.83,1107.29,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 09:13:34,16-08-2026 08:49:39,2026,8,16,8,49,39,-3753.376,1142.288,8192,102.11,21.96,61.2,28.2,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,42.85,0.01,976.81,5.29,42.8,0.02,28.61,0.009,51.42,0.003,42.92,0.01,977.6,4.15,42.8,0.02,28.61,0.013,3720996,5214571,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,983.62,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 09:21:31,16-08-2026 08:34:39,2026,8,16,8,34,39,-3753.7376,1141.9648,8192,102.09,21.94,61.2,28.1,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,42.58,0.01,966.12,6.45,42.8,0.02,28.57,0.013,51.42,0.004,42.66,0.01,966.47,4.42,42.8,0.02,28.58,0.014,3724684,5214702,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,972.46,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 09:21:49,16-08-2026 08:06:02,2026,8,16,8,6,2,-3754.4256,1141.4016,10240,102.11,21.92,61.2,28.2,51.42,0.004,43.11,0.01,930.56,4.52,42.9,0.02,28.49,0.013,3728760,5215035,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,42.59,0.01,956.22,5.17,42.9,0.02,28.54,0.013,51.42,0.004,42.67,0.01,956.62,5.07,42.9,0.02,28.55,0.011,3726387,5214735,51.42,0.004,42.64,0.01,940.2,4.95,42.8,0.03,28.5,0.014,51.42,0.004,42.71,0.01,941.25,5.03,42.9,0.02,28.51,0.014,3729055,5214923,1.02,0.7,962.55,947.08,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 09:24:57,16-08-2026 07:51:02,2026,8,16,7,51,2,-3754.752,1141.0976,8192,102.06,21.78,61.2,28.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,42.13,0.01,1030.35,5.48,42.8,0.02,28.47,0.013,51.42,0.004,42.19,0.01,1030.98,4.71,42.8,0.02,28.46,0.014,3716820,5215599,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1037.44,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 09:29:36,16-08-2026 07:36:02,2026,8,16,7,36,2,-3755.0864,1140.816,8192,102.03,21.77,61.3,28.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.005,41.82,0.01,1021.88,5.14,42.8,0.02,28.45,0.01,51.42,0.004,41.9,0.01,1021.98,4.7,42.8,0.02,28.45,0.012,3720375,5215796,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,1028.42,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:10:49,16-08-2026 10:46:52,2026,8,16,10,46,52,-3750.2736,1144.8832,8192,102.14,22.09,61.2,28.4,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,43.79,0.01,869.72,3.71,43.0,0.02,28.71,0.013,51.42,0.003,43.86,0.01,870.84,6.15,43.0,0.02,28.71,0.014,3735189,5214232,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,876.12,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:19:08,16-08-2026 10:31:52,2026,8,16,10,31,52,-3750.6728,1144.5568,8192,102.13,22.06,61.2,28.3,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,44.0,0.01,854.12,5.85,43.1,0.02,28.68,0.014,51.42,0.004,44.08,0.01,854.59,6.2,43.1,0.02,28.69,0.013,3736984,5214059,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,859.74,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:21:20,16-08-2026 10:03:15,2026,8,16,10,3,15,-3751.444,1143.9392,10240,102.13,22.04,61.3,28.3,51.42,0.005,45.3,0.01,806.52,5.17,43.4,0.03,28.65,0.013,3739864,5213772,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,44.59,0.01,840.39,4.76,43.1,0.02,28.66,0.012,51.42,0.004,44.67,0.01,841.23,4.7,43.1,0.02,28.67,0.012,3736403,5214063,51.42,0.003,44.58,0.01,819.38,5.29,43.2,0.02,28.65,0.013,51.42,0.004,44.65,0.01,820.26,4.31,43.2,0.03,28.65,0.013,3740602,5213937,1.02,0.7,846.24,825.16,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:23:37,16-08-2026 09:48:15,2026,8,16,9,48,15,-3751.8448,1143.568,8192,102.11,21.99,61.3,28.3,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,42.95,0.01,932.62,5.41,42.9,0.03,28.65,0.012,51.43,0.004,43.02,0.01,933.15,4.66,42.9,0.02,28.65,0.014,3728249,5214199,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,938.9,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:28:34,16-08-2026 09:33:15,2026,8,16,9,33,15,-3752.2736,1143.2544,8192,102.11,22.01,61.2,28.3,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,42.85,0.01,920.22,3.01,42.9,0.02,28.65,0.013,51.42,0.003,42.93,0.01,920.6,3.78,42.9,0.02,28.65,0.012,3731143,5214279,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,926.28,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:49:20,16-08-2026 11:30:28,2026,8,16,11,30,28,-3749.0352,1145.8976,8192,102.15,22.16,61.3,28.4,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,44.44,0.01,805.13,5.74,43.2,0.02,28.77,0.012,51.42,0.003,44.5,0.01,806.23,4.55,43.2,0.02,28.77,0.012,3744257,5213950,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,811.06,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 11:58:54,16-08-2026 11:45:28,2026,8,16,11,45,28,-3748.608,1146.2656,8192,102.16,22.16,61.2,28.5,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,44.03,0.01,821.86,4.7,43.2,0.03,28.78,0.013,51.42,0.003,44.1,0.01,822.59,4.43,43.2,0.02,28.78,0.014,3743221,5214081,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,827.56,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 13:29:11,16-08-2026 12:59:05,2026,8,16,12,59,5,-3746.456,1147.9488,10240,102.12,22.18,61.3,28.4,51.42,0.004,48.69,0.01,645.22,3.21,44.4,0.04,28.79,0.013,3759196,5213761,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,47.01,0.01,681.23,2.75,43.7,0.02,28.78,0.015,51.42,0.004,47.08,0.01,682.26,4.5,43.7,0.02,28.77,0.01,3757845,5213645,51.42,0.004,47.3,0.01,658.83,4.23,43.9,0.02,28.79,0.014,51.42,0.004,47.37,0.01,660.39,3.5,43.9,0.03,28.79,0.012,3761842,5214000,1.02,0.7,686.17,664.17,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 13:29:38,16-08-2026 12:44:05,2026,8,16,12,44,5,-3746.9032,1147.6224,8192,102.15,22.21,61.3,28.5,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,45.39,0.01,767.29,4.09,43.4,0.02,28.79,0.013,51.42,0.003,45.47,0.01,768.11,4.32,43.4,0.02,28.8,0.012,3747045,5213904,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,772.63,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 13:30:04,16-08-2026 12:29:05,2026,8,16,12,29,5,-3747.3616,1147.296,8192,102.15,22.21,61.3,28.5,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.003,45.46,0.01,749.97,6.75,43.4,0.03,28.8,0.012,51.42,0.004,45.53,0.01,750.61,4.84,43.4,0.02,28.8,0.013,3750373,5213810,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,755.02,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
2026-08-16 15:51:00,16-08-2026 15:24:54,2026,8,16,15,24,54,-3742.2672,1150.8576,8192,102.11,22.18,61.4,28.5,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,51.42,0.004,49.47,0.01,577.91,3.6,44.1,0.02,28.76,0.013,51.42,0.004,49.55,0.01,578.33,3.02,44.1,0.02,28.76,0.011,3771619,5212765,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,-20.0,0.0,20.0,0.0,-50.0,0.0,-5.0,0.0,-4.0,0.0,0,0,1.02,0.7,581.51,-50.0,0,0,-5,-21.474836,-21.474836,-21.474836,0,0,0,0,0,0,0,0,0,0
